<http://id.insee.fr/concepts/definition/c1083>	<http://opendata.inra.fr/ThesAE/surface_boisee>	1.0
<http://id.insee.fr/concepts/definition/c2218>	<http://opendata.inra.fr/ThesAE/agriculture_biologique>	1.0
<http://id.insee.fr/concepts/definition/c1538>	<http://opendata.inra.fr/ThesAE/excedent_brut_d_exploitation>	1.0
<http://id.insee.fr/concepts/definition/c2205>	<http://opendata.inra.fr/ThesAE/economie_circulaire>	1.0
<http://id.insee.fr/concepts/definition/c2203>	<http://opendata.inra.fr/ThesAE/changement_climatique>	1.0
<http://id.insee.fr/concepts/definition/c1644>	<http://opendata.inra.fr/ThesAE/developpement_durable>	1.0
